"CNPJ ENTIDADE";"NOME ENTIDADE";"NÚMERO CONVÊNIO";"ÓRGÃO CONCEDENTE";"MOTIVO DO IMPEDIMENTO"
"03609670000106";"INSTITUTO ECO MILLENNIUM";"579262";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"12659546000138";"CENTRO DE EVANGELIZACAO E DESENVOLVIMENTO COMUNITARIO MONSENHOR JOSE KEHRLE";"535398";"MINISTERIO DO MEIO AMBIENTE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04926620000107";"SOCIEDADE DE ASSIST. SOCIAL, CULTURAL E RECREAT. DE IBIRACU - SACRI";"523612";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04926620000107";"SOCIEDADE DE ASSIST. SOCIAL, CULTURAL E RECREAT. DE IBIRACU - SACRI";"591876";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"03120897000185";"FUNDACAO POCETI";"620031";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"02590977000131";"ASSOCIACAO DE ENTIDADES EMPRESARIAIS DE SANTA CRUZ DO SUL";"705013";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"02307795000100";"ASSOCIACAO GOIANA DE GAYS, LESBICAS E TRAVESTIS";"524174";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02307795000100";"ASSOCIACAO GOIANA DE GAYS, LESBICAS E TRAVESTIS";"574746";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02307795000100";"ASSOCIACAO GOIANA DE GAYS, LESBICAS E TRAVESTIS";"574746";"";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"06018530000143";"ONG PRA FRENTE BRASIL";"593203";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02228904000102";"ORGANIZACAO DOURADENSE DE ASSOCIACOES COMUNITARIAS";"609153";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"06018530000143";"ONG PRA FRENTE BRASIL";"603102";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03024340000140";"AIP - ASSOCIACAO INDIGENA PARIRI";"581054";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02979247000127";"INSTITUTO DIVERSIDADE BRASIL - IDB";"448257";"MINISTERIO DO MEIO AMBIENTE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02488347000150";"ASSOCIACAO ESTADUAL DE COOPERACAO AGRICOLA DO ESTADO DO RN";"520547";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"32712820000100";"ASS COMUNITARIA DOS PROD RURAIS DO POV LAGOA DO ROCADO";"507710";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"01692879000142";"FEDERACAO CEARENSE DE ESPORTE COLEGIAIS";"527611";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03609670000106";"INSTITUTO ECO MILLENNIUM";"579295";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02488347000150";"ASSOCIACAO ESTADUAL DE COOPERACAO AGRICOLA DO ESTADO DO RN";"550857";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04521261000108";"ASSOCIACAO QUILOMBOLA DE CONCEICAO DAS CRIOULAS- AQCC";"576558";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04521261000108";"ASSOCIACAO QUILOMBOLA DE CONCEICAO DAS CRIOULAS- AQCC";"576558";"";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"29734639000182";"ASSOCIACAO EDUCACIONAL CAXIENSE";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03609670000106";"INSTITUTO ECO MILLENNIUM";"602867";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06018530000143";"ONG PRA FRENTE BRASIL";"517481";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"06018530000143";"ONG PRA FRENTE BRASIL";"558641";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"03922221000105";"INSTITUTO XOPOTO DE DESENVOLVIMENTO SOCIAL, ECONOMICO E AMBIENTAL";"597212";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05432867000130";"4 CANTOS DO MUNDO";"562569";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"12176285000103";"FUNDACAO DE SERVICO SOCIAL DE PEDRO II";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"03430408000191";"SDC -SOCIEDADE NA DEFESA DA CIDADANIA";"376838";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05473517000111";"ASSOCIACAO FOLCLORICA BOI BUMBA GARANTIDO";"526394";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"02660321000148";"ASSOCIACAO DAS PROSTITUTAS DA BAHIA";"557788";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"02307795000100";"ASSOCIACAO GOIANA DE GAYS, LESBICAS E TRAVESTIS";"570494";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"05797574000156";"CONFEDERAO NACIONAL DAS ASSOCIACOES DE MORADORES E ENTIDADES COMUNITARIAS DO BRASIL";"649629";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"76583897000195";"ASSOCIACAO DOS APICULTORES DE URUSSANGA";"118782";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"00391942000148";"INSTITUTO DE PROMOCAO AGRICOLA E DESENVOLVIMENTO RURAL";"374007";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"04220164000185";"FUNDACAO DE APOIO A EDUCACAO TECNOLOGICA JOSE DANTAS CAVALCANTE";"515074";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"02089331000175";"ASSOCIACAO REGIONAL DE COOPERACAO AGRICOLA";"462266";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"02292707000144";"ASSOCIACAO DOS PRODUTORES RURAIS DO PA PARAISO";"524815";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"35049121000102";"FUNDACAO DE COOPERACAO E DESENVOLVIMENTO";"520747";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"43542513000137";"SINDICATO DOS TRABALHADORES RURAIS DE ANDRADINA";"595112";"PRESIDENCIA DA REPUBLICA";"DESVIOU A FINALIDADE DO OBJETO"
"07411228000113";"ORGANIZACAO NAO GOVERNAMENTAL ECONOMIA SOLIDARIA, PRESERVACAO AMBIENTAL E DESENVOLVIMENTO SOCIAL-ESPADS";"744493";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"02561067000120";"ASSOCIACAO NACIONAL DAS BAIANAS DE ACARAJE , MINGAU  ,RECEPTIVO E SIMILARES";"750188";"";"MOTIVO NÃO ESPECIFICADO"
"04202329000196";"FUNDACAO CANDIDO RONDON";"701572";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"02884987000180";"ASSOCIACAO DE RADIODIFUSAO E JORNALISMO COMUNITARIO DE SANTA MARIA";"704851";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"76575604000128";"SOCIEDADE EVANGELICA BENEFICENTE DE CURITIBA";"747398";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"04202329000196";"FUNDACAO CANDIDO RONDON";"596157";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"02561067000120";"ASSOCIACAO NACIONAL DAS BAIANAS DE ACARAJE , MINGAU  ,RECEPTIVO E SIMILARES";"750188";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"06168134000100";"INSTITUTO BRASIL 100";"700015";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"07411228000113";"ORGANIZACAO NAO GOVERNAMENTAL ECONOMIA SOLIDARIA, PRESERVACAO AMBIENTAL E DESENVOLVIMENTO SOCIAL-ESPADS";"744493";"";"MOTIVO NÃO ESPECIFICADO"
"04861664000104";"ASSOCIACAO DE BUGUEIROS E MOTOCICLISTAS DE ARACATI E CANOA QUEBRADA - ABMACQ";"723135";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"71748073000104";"ASSOCIACAO DOS CITRICULTORES DA REGIAO DE TURMALINA";"134905";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"14449300000167";"ASSOCIACAO MAIRIENSE DE ASSISTENCIA";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"02308185000121";"ASSOCIACAO DOS ASSENTADOS DO PA DA FAZ MANGAL";"504231";"PRESIDENCIA DA REPUBLICA";"NAO CUMPRIU COM OS RECURSOS DA CONTRAPARTIDA"
"58408238000130";"INSTITUTO DO NEGRO - PADRE BATISTA";"527399";"MINISTERIO DOS DIREITOS HUMANOS - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"58408238000130";"INSTITUTO DO NEGRO - PADRE BATISTA";"527399";"";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"59832683000196";"CONFEDERCAO DAS MULHERES DO BRASIL.";"701158";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"59832683000196";"CONFEDERCAO DAS MULHERES DO BRASIL.";"701158";"";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"01030493000175";"OBRA ASSISTENCIAL CENTRO ESPIRITA MENSAGEIROS DE OXALA";"538298";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"16256380000160";"ASSOCIACAO BENEFICENTE JOSE ORGETE DA SILVA";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"06208478000198";"PRO-ESPORTE CULTURA E LAZER";"701040";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"06168134000100";"INSTITUTO BRASIL 100";"553509";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"03468333000138";"ORGANIZACAO DAS ASSOCIACOES DA RESERVA EXTRATIVISTA TAPAJOS ARAPIUNS";"514713";"MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES COM VÍNCULO DIRETO";"UTILIZOU OS RECURSOS EM DESACORDO C/PROG TRAB"
"76575604000128";"SOCIEDADE EVANGELICA BENEFICENTE DE CURITIBA";"708657";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"30321285000123";"SOCIEDADE ANGRENSE DE PROTECAO ECOLOGICA";"704006";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"02884987000180";"ASSOCIACAO DE RADIODIFUSAO E JORNALISMO COMUNITARIO DE SANTA MARIA";"573662";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"04882680000175";"UADEMA - UNIAO ATIVISTA DEFENSORA DO MEIO AMBIENTE";"533920";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA DEVOLUCAO DE RECURSOS"
"04351691000129";"COOPERATIVA MISTA DOS PROFISSIONAIS EM EDUCACAO TECNOLOGICA DE PALMEIRA DOS INDIOS";"543037";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02089331000175";"ASSOCIACAO REGIONAL DE COOPERACAO AGRICOLA";"473035";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02089331000175";"ASSOCIACAO REGIONAL DE COOPERACAO AGRICOLA";"406488";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"06168134000100";"INSTITUTO BRASIL 100";"649760";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02089331000175";"ASSOCIACAO REGIONAL DE COOPERACAO AGRICOLA";"429165";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03109438000109";"ACAO BENEFICENTE COMUNITARIA DE DESPORTO E EDUCACAO";"515274";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"05995713000156";"INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIO ECONOMICO SUSTENTAVEL";"529621";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"91900118000121";"ASSOACIACAO DOS PRODUTORES DO CONDOMINIO RURAL QUITERIA";"573900";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"02089331000175";"ASSOCIACAO REGIONAL DE COOPERACAO AGRICOLA";"479919";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"43542513000137";"SINDICATO DOS TRABALHADORES RURAIS DE ANDRADINA";"595111";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"05477830000128";"ASSOCIACAO PETROPOLITANA DE ESTUDANTES";"590733";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"08369193000164";"GRUPO LESBICO DO ESTADO DO MARANHAO";"599210";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"23845852000185";"ASSOCIACAO MEMORIAL DE ASSISTENCIA SOCIAL - AMAS";"569116";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"30321285000123";"SOCIEDADE ANGRENSE DE PROTECAO ECOLOGICA";"543806";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"09201720000190";"FEDERACAO DE APOIO AS ORGANIZACOES DE PRODUTORES DOS PERIMETROS PUBLICOS DE IRRIGACAO - FAPID";"624540";"MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DE DOCUMENTACAO COMPLEMENTAR"
"04882680000175";"UADEMA - UNIAO ATIVISTA DEFENSORA DO MEIO AMBIENTE";"560766";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"01030493000175";"OBRA ASSISTENCIAL CENTRO ESPIRITA MENSAGEIROS DE OXALA";"598822";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"ATRASO NA ENTREGA DA PRESTACAO DE CONTAS"
"12210514000150";"SINDICATO DOS TRABALHADORES (AS) RURAIS DE ARAPIRACA - AL";"594840";"PRESIDENCIA DA REPUBLICA";"NAO EXECUTOU TOTALMENTE O OBJETO PACTUADO"
"02653807000159";"INSTITUTO QUERO-QUERO";"702311";"MINISTERIO DO ESPORTE - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"05463366000110";"FUNDACAO AJURI DE APOIO AO DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE RORAIMA";"532048";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"777062";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"04364775000105";"FUNDACAO PORTO SEGURO PROMOCOES E EVENTOS";"742125";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"774889";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"03526921000180";"INSTITUTO DE PESQUISA E DESENVOLVIMENTO INSTITUCIONAL - IPDI";"708661";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"02653807000159";"INSTITUTO QUERO-QUERO";"723203";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"742049";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"02653807000159";"INSTITUTO QUERO-QUERO";"747278";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"776107";"MINISTERIO DO TRABALHO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"02653807000159";"INSTITUTO QUERO-QUERO";"728341";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"90614645000107";"FUNDACAO CULTURAL DE CANELA";"733681";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"776107";"";"MOTIVO NÃO ESPECIFICADO"
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"703159";"PRESIDENCIA DA REPUBLICA";"MOTIVO NÃO ESPECIFICADO"
"02653807000159";"INSTITUTO QUERO-QUERO";"702284";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"04364775000105";"FUNDACAO PORTO SEGURO PROMOCOES E EVENTOS";"731910";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"MOTIVO NÃO ESPECIFICADO"
"26752097000182";"ASSOCIACAO DOS MORADORES CONJ POP BRIG EDUARDO GOMES";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"26752097000182";"ASSOCIACAO DOS MORADORES CONJ POP BRIG EDUARDO GOMES";"";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"27443985000186";"SANTA CASA DE MISERICORDIA DE CASTELO";"456498";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"DESCUMPRIMENTO DE CLAUSULA/CONDICAO DO INSTR."
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"648138";"PRESIDENCIA DA REPUBLICA";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"73514044000103";"CRIOLA";"517346";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"651564";"PRESIDENCIA DA REPUBLICA";"TEVE A PRESTACAO DE CONTAS IMPUGNADA"
"02964870000106";"GREMIO RECREATIVO CULTURAL E CARNAVALESCO BANDA REDONDA";"623204";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"00375555000118";"INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)";"562762";"PRESIDENCIA DA REPUBLICA";"NAO APRESENTACAO DA PRESTACAO DE CONTAS"
"04677809000103";"FUNDACAO EBER TEIXEIRA FIGUEIREDO";"599168";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"08094318000190";"INSTITUTO EDUCAR - EDUCACAO, CULTURA E MEIO AMBIENTE";"580227";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04364775000105";"FUNDACAO PORTO SEGURO PROMOCOES E EVENTOS";"704154";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"05882084000158";"INSTITUTO BIOTROPICOS";"576590";"MINISTERIO DO MEIO AMBIENTE - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"52837093000107";"COMUNIDADE KOLPING SAO FRANCISCO DE GUAIANASES";"514444";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"62713680000148";"SOCIEDADE BENEFICENTE CASA DA ESPERANCA";"700049";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"01716869000108";"INSTITUTO INVENCAO BRASILEIRA";"596960";"MINISTERIO DA CULTURA - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FINANCEIRA"
"04364775000105";"FUNDACAO PORTO SEGURO PROMOCOES E EVENTOS";"737990";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FIS. E FINANCEIRA"
"04364775000105";"FUNDACAO PORTO SEGURO PROMOCOES E EVENTOS";"622706";"MINISTERIO DO TURISMO - UNIDADES COM VÍNCULO DIRETO";"IRREGULARIDADE NA EXECUCAO FISICA DO OBJETO"
"05463366000110";"FUNDACAO AJURI DE APOIO AO DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE RORAIMA";"638975";"PRESIDENCIA DA REPUBLICA";"ATRASO NA DEVOLUCAO DE RECURSOS"
"22838569000163";"INSTITUTO DE PRE-HISTORIA ANTROPOLOGIA E ECOLOGIA-IPHAE";"135941";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"03785624000150";"ASSOCIACAO COMUNITARIA BENEFICENTE DONA CACULA";"644568";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"04282326000100";"AGENCIA REGIONAL DE AGRONEGOCIOS DA AGRICULTURA FAMILIAR DO SUL DA BAHIA";"425101";"PRESIDENCIA DA REPUBLICA";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00350334000195";"SINDICATO DOS PRODUTORES DE FRUTAS DO ESTADO DO CEARA";"311880";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"00350334000195";"SINDICATO DOS PRODUTORES DE FRUTAS DO ESTADO DO CEARA";"334693";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
"33734922000181";"ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS / APAE-RIO";"462824";"MINISTERIO DA EDUCACAO - UNIDADES COM VÍNCULO DIRETO";"INSTAURACAO DE TOMADA DE CONTAS ESPECIAL"
