Data da Publicação;Id do Relatório;Nº da OS;DescUnidadeExaminada;codOrgaoSiafi;Órgão;TituloResumido;Estado;Município;Ciclo Programa FEF;Título do Relatório;Situação do Relatório;Linha de Atuação
2016/09/16 15:09:50.000000000;4067;190059;SUPERINTENDENCIA DO PATRIMONIO DA UNIAO/MA;20113;MINISTERIO DO PLANEJAMENTO,ORCAMENTO E GESTAO;MIN.PLAN.ORC.GESTAO;MA;São Luís;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SUPERINTENDENCIA DO PATRIMONIO DA UNIAO/MA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;513;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Mambaí/GO;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1969;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Exu/PE;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2008;201203068;UNIVERSIDADE FEDERAL DE SANTA MARIA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RS;Santa Maria;;Relatório de Auditoria Anual de Contas - Exercício 2011 - UNIVERSIDADE FEDERAL DE SANTA MARIA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5697;201108931;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MG;Uberlândia;;Relatório de Auditoria Anual de Contas - Exercício 2010 - FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDI;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2534;175004;LABORATORIO NACIONAL DE ASTROFISICA;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;MG;Itajubá;;Relatório de Auditoria Anual de Contas - Exercício 2005 - LABORATORIO NACIONAL DE ASTROFISICA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2188;201203585;Agência Nacional de Telecomunicações-Sede;41000;MINISTERIO DAS COMUNICACOES;M.C.;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2011 - AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6385;117696;FUNDO CONSTITUCIONAL DE FINANC.DO NORTE;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;PA;Belém;;Relatório de Auditoria Anual de Contas - Exercício 2002 - FUNDO CONSTITUCIONAL DE FINANC.DO NORTE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4105;190139;SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/PA;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;PA;Belém;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/PA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5072;224761;SECRETARIA DE EDUC.PROFISSIONAL E TECNOLOGICA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;DF;Brasília;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - SECRETARIA DE EDUC.PROFISSIONAL E TECNOLOG;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3115;175591;SUPERINT REG DO TRAB E EMPREGO/PR;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;PR;Curitiba;;Relatório de Auditoria Anual de Contas - Exercício 2005 - SUPERINT REG DO TRAB E EMPREGO/PR;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4079;190082;CENTRO REGIONAL DE TREINAMENTO DA ESAF/SP;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;SP;São Paulo;;Relatório de Auditoria Anual de Contas - Exercício 2006 - CENTRO REGIONAL DE TREINAMENTO DA ESAF/SP;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5346;244128;INSTITUTO CHICO MENDES - SEDE;44000;MINISTERIO DO MEIO AMBIENTE;MIN. MEIO AMBIENTE;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2009 - INSTITUTO CHICO MENDES - SEDE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4472;208248;SUPERINTENDENCIA REGIONAL NO ESTADO DE AL;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;AL;Maceió;;Relatório de Auditoria Anual de Contas - Exercício 2007 - SUPERINTENDENCIA REGIONAL NO ESTADO DE AL;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5615;201108826;FUNDACAO NACIONAL DE SAUDE - MA;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;MA;São Luís;;Relatório de Auditoria Anual de Contas - Exercício 2010 - FUNDACAO NACIONAL DE SAUDE - MA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4182;190279;SUPERINT REG DO TRAB E EMPREGO/PB;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;PB;João Pessoa;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SUPERINT REG DO TRAB E EMPREGO/PB;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5389;244857;SECRETARIA DE GESTAO DOS PROG. DE TRANSPORTES;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2009 - SECRETARIA DE GESTAO DOS PROG. DE TRANSPOR;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1474;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Camocim/CE;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6886;201211845;PIANCO GABINETE PREFEITO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PB;Piancó;;RDE 00214.000235-2012-38 - Saúde - Piancó-PB;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;5588;201108787;CIA. HIDROELETRICA DO SAO FRANCISCO S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;PE;Recife;;Relatório de Auditoria Anual de Contas - Exercício 2010 - CIA. HIDROELETRICA DO SAO FRANCISCO S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6468;201305806;SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE;53000;MINISTERIO DA INTEGRACAO NACIONAL;MIN.INTEGR.NACIONAL;PE;Recife;;Relatório de Auditoria Anual de Contas - Exercício 2012 - SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4077;190080;CENTRO REGIONAL DE TREINAMENTO DA ESAF/MG;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;MG;Belo Horizonte;;Relatório de Auditoria Anual de Contas - Exercício 2006 - CENTRO REGIONAL DE TREINAMENTO DA ESAF/MG;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4088;190107;DIV.EXECUTIVA DE FINANCAS-DAF.2 INCRA-SEDE/DF;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2006 - DIV.EXECUTIVA DE FINANCAS-DAF.2 INCRA-SEDE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;384;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Iranduba/AM;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2792;175196;ESCOLA AGROTECNICA FEDERAL DE SAO LUIS;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;MA;São Luís;;Relatório de Auditoria Anual de Contas - Exercício 2005 - ESCOLA AGROTECNICA FEDERAL DE SAO LUIS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2363;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Tabira/PE;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2403;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Jumirim/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5426;246557;FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2009 - FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7025;201407041;FUNDACAO NACIONAL DE SAUDE - GO;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;GO;Goiânia;;Relatório de Auditoria Anual de Contas - Exercício 2013 - FUNDACAO NACIONAL DE SAUDE - GO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;389;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Contendas do Sincorá/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;7347;201306063;SERPRO - REGIONAL BRASILIA;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2012   SERPRO - REGIONAL BRASILIA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6219;201306181;SUPERINT REG DO TRAB E EMPREGO/RS;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;RS;Porto Alegre;;Relatório de Auditoria Anual de Contas - Exercício 2012 - SUPERINT REG DO TRAB E EMPREGO/RS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5441;246638;SUPERINTEND.ESTADUAL DE M.GROSSO-INCRA/SR-13;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;MT;Cuiabá;;Relatório de Auditoria Anual de Contas - Exercício 2009 - SUPERINTEND.ESTADUAL DE M.GROSSO-INCRA/SR-;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4566;208436;SUPERINT REG DO TRAB E EMPREGO/SP;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;SP;São Paulo;;Relatório de Auditoria Anual de Contas - Exercício 2007 - SUPERINT REG DO TRAB E EMPREGO/SP;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3689;189638;SUPERINTENDENCIA REGIONAL NO ESTADO DO PA;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;PA;Belém;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SUPERINTENDENCIA REGIONAL NO ESTADO DO PA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6532;253232;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PI;Teresina;;RDE 00190.500741/2010-86 - Instituto Federal de Educação, Ciência e Tecnologia do Piauí;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;5431;246628;DIV.EXECUTIVA DE FINANCAS-DAF.2 INCRA-SEDE/DF;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;MDA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2009 - DIV.EXECUTIVA DE FINANCAS-DAF.2 INCRA-SEDE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1580;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Moji das Cruzes/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;5488;201108576;SECR. DE CIENCIA E TECN. PARA INCLUSAO SOCIAL;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2010 - SECR. DE CIENCIA E TECN. PARA INCLUSAO SOC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3841;189688;CENTRO FEDERAL DE EDUCACAO TEC.DE SERGIPE;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;SE;Aracaju;;Relatório de Auditoria Anual de Contas - Exercício 2006 - CENTRO FEDERAL DE EDUCACAO TEC.DE SERGIPE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;587;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Nioaque/MS;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1455;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Arvoredo/SC;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;4589;208470;UNIVERSIDADE FEDERAL DE SANTA MARIA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RS;Santa Maria;;Relatório de Auditoria Anual de Contas - Exercício 2007 - UNIVERSIDADE FEDERAL DE SANTA MARIA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;1009;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Mãe do Rio/PA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;3483;189370;SECRETARIA DE DESENV.AGROPECUARIO E COOPERAT.;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SECRETARIA DE DESENV.AGROPECUARIO E COOPER;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6828;201204942;FUNDO DE ARRENDAMENTO RESIDENCIAL;56000;MINISTERIO DAS CIDADES;MINIST. DAS CIDADES;GO;Catalão;;RDE 00190.015787-2012-66 - Cidades - Catalão/GO;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;3587;189571;FUNAI-SEDE BRASILIA/DF;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2006 - FUNAI-SEDE BRASILIA/DF;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5239;243946;SECRETARIA NACIONAL DE SEG.ALIM E NUTRICIONAL;55000;MINISTERIO DO DESENVOLVIMENTO SOCIAL;MDS;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2009 - SECRETARIA NACIONAL DE SEG.ALIM E NUTRICIO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5157;224909;COMPANHIA NACIONAL DE ABASTECIMENTO;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;DF;Brasília;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - COMPANHIA NACIONAL DE ABASTECIMENTO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6922;201408045;SERVICO FLORESTAL BRASILEIRO;44000;MINISTERIO DO MEIO AMBIENTE;MIN. MEIO AMBIENTE;DF;Brasília;;Rel 2013 KfW-BMZ 200366658 - PRODUÇÃO SUSTENTÁVEL NA AMAZÔNIA;Publicado;Auditorias nos Contratos e Financiamentos Externos e nos Projetos de Cooperação Técnica Internacional
2016/09/16 15:09:50.000000000;5026;224593;ESCRITORIO CENTRAL DA ANP;32000;MINISTERIO DE MINAS E ENERGIA;MME;RJ;Rio de Janeiro;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - ESCRITORIO CENTRAL DA ANP;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4948;224390;ASSOSSIACAO DAS PIONEIRAS SOCIAIS/MS;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;DF;Brasília;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - ASSOSSIACAO DAS PIONEIRAS SOCIAIS/MS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4008;189878;FUNDACAO NACIONAL DE SAUDE - PR;36000;MINISTERIO DA SAUDE;MINISTERIO DA SAUDE;PR;Curitiba;;Relatório de Auditoria Anual de Contas - Exercício 2006 - FUNDACAO NACIONAL DE SAUDE - PR;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4205;190323;SUPERINTENDÊNCIA DO PATRIMÔNIO DA UNIÃO/PE;20113;MINISTERIO DO PLANEJAMENTO,ORCAMENTO E GESTAO;MIN.PLAN.ORC.GESTAO;PE;Recife;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SUPERINTENDÊNCIA DO PATRIMÔNIO DA UNIÃO/PE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6331;201212436;GABINETE DO PREFEITO VARGEM ALTA;51000;MINISTERIO DO ESPORTE;MINIST. DO ESPORTE;ES;Vargem Alta;;CEF/MTUR CR309152-72;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;4650;208543;CENTRO FED.DE EDUCACAO TECNOLOGICA DA PARAIBA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PB;João Pessoa;;Relatório de Auditoria Anual de Contas - Exercício 2007 - CENTRO FED.DE EDUCACAO TECNOLOGICA DA PARA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4114;190149;UA SERVICE CORPORATION;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;RJ;Rio de Janeiro;;Relatório de Auditoria Anual de Contas - Exercício 2006 - UA SERVICE CORPORATION;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6578;201305816;SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/AP;22000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;MIN.AGRICULTURA;AP;Macapá;;Relatório de Auditoria Anual de Contas - Exercício 2012 - SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;495;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Adamantina/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;2957;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Casa Nova/BA;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;4969;224435;CIA. HIDROELETRICA DO SAO FRANCISCO S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;PE;Recife;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - CIA. HIDROELETRICA DO SAO FRANCISCO S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2720;;;;;;;;;Relatório de Fiscalização Sorteio de Estados - Mato Grosso;Publicado;Fiscalização em Entes Federativos - Estados
2016/09/16 15:09:50.000000000;440;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - São Caetano do Sul/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6875;201110985;BELEM PREF GABINETE DO PREFEITO;56000;MINISTERIO DAS CIDADES;MINIST. DAS CIDADES;PA;Belém;;RDE 00190.007508/2011-18 - Belém/PA;Publicado;Apuração de Representações e Demandas Sociais
2016/09/16 15:09:50.000000000;2826;175215;ESCOLA AGROTECNICA FEDERAL DE SATUBA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;AL;Satuba;;Relatório de Auditoria Anual de Contas - Exercício 2005 - ESCOLA AGROTECNICA FEDERAL DE SATUBA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5720;201108964;SECRET. NAC. SANEAM. AMBIENTAL M.CIDADES;56000;MINISTERIO DAS CIDADES;MINIST. DAS CIDADES;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2010 - SECRET. NAC. SANEAM. AMBIENTAL M.CIDADES;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5159;224918;FINANCIADORA DE ESTUDOS E PROJETOS;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;RJ;Rio de Janeiro;000;Relatório de Auditoria Anual de Contas - Exercício 2008 - FINANCIADORA DE ESTUDOS E PROJETOS;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;3317;175856;BANCO DO ESTADO DO CEARA - BEC;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;CE;Fortaleza;;Relatório de Auditoria Anual de Contas - Exercício 2005 - BANCO DO ESTADO DO CEARA - BEC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6140;201306020;INSTITUTO NACIONAL DO SEMI-ARIDO - INSA;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;PB;Campina Grande;;Relatório de Auditoria Anual de Contas - Exercício 2012 - INSTITUTO NACIONAL DO SEMI-ARIDO - INSA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4179;190276;SUPERINT REG DO TRAB E EMPREGO/PE;38000;MINISTERIO DO TRABALHO E EMPREGO;MIN. DO TRABALHO;PE;Recife;;Relatório de Auditoria Anual de Contas - Exercício 2006 - SUPERINT REG DO TRAB E EMPREGO/PE;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2832;175218;ESCOLA AGROTECNICA FEDERAL DE CASTANHAL - PA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;PA;Castanhal;;Relatório de Auditoria Anual de Contas - Exercício 2005 - ESCOLA AGROTECNICA FEDERAL DE CASTANHAL -;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7244;201500024;DEPTO.DE POLICIA RODOVIARIA FEDERAL;30000;MINISTERIO DA JUSTICA;MIN.DA JUSTICA;DF;Brasília;;Relatório 201500024 - Depto. de Polícia Rodoviária Federal;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;5359;244142;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;RS;Porto Alegre;;Relatório de Auditoria Anual de Contas - Exercício 2009 - CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5231;243931;FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA;26000;MINISTERIO DA EDUCACAO;MIN.EDUCACAO;RO;Porto Velho;;Relatório de Auditoria Anual de Contas - Exercício 2009 - FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2498;174884;SEGUNDO CONSELHO DE CONTRIBUINTES/MF;25000;MINISTERIO DA FAZENDA;MIN. DA FAZENDA;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2005 - SEGUNDO CONSELHO DE CONTRIBUINTES/MF;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;6138;201306008;SECR. DE CIENCIA E TECN. PARA INCLUSAO SOCIAL;24000;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO;MCT;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2012 - SECR. DE CIENCIA E TECN. PARA INCLUSAO SOC;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;4308;196559;Petróleo Brasileiro S/A;32000;MINISTERIO DE MINAS E ENERGIA;MME;BA;Salvador;;Relatório de Auditoria Anual de Contas - Exercício 2006 - PETROLEO BRASILEIRO S/A;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;7410;201503369;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - Ibama;44000;MINISTERIO DO MEIO AMBIENTE;MIN. MEIO AMBIENTE;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2014   Instituto Brasileiro do Meio Ambiente e do;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;5898;201217309;SECRET.DE LOGISTICA E TEC.DA INFORMACAO;20113;MINISTERIO DO PLANEJAMENTO,ORCAMENTO E GESTAO;MIN.PLAN.ORC.GESTAO;DF;Brasília;;Relatório 201217309 - Secretaria de Logística e Tecnologia da Informação;Publicado;Avaliação dos Resultados da Gestão
2016/09/16 15:09:50.000000000;1160;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Pirapora do Bom Jesus/SP;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;1663;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Carvalhos/MG;Publicado;Fiscalização em Entes Federativos - Municípios
2016/09/16 15:09:50.000000000;6014;201306034;Agência Nacional de Transportes Terrestres;39000;MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MTPAC;DF;Brasília;;Relatório de Auditoria Anual de Contas - Exercício 2012 - AGENCIA NACIONAL DE TRANSPORTES TERRESTRES;Publicado;Auditoria Anual de Contas
2016/09/16 15:09:50.000000000;2345;;;;;;;;;Relatório de Fiscalização Sorteio de Municípios - Alcinópolis/MS;Publicado;Fiscalização em Entes Federativos - Municípios
